nesdis_id,nwsli,state_code,latitude_d,longitude_d,owner_code,pe1,pe2,pe3,pe4,pe5,pe6,pe7,pe8,pe9,pe10,pe11,pe12,pe13,pe14,pe15,pe16,pe17,pe18,pe19,pe20,pe21,p322,pe23,pe24,pe25
DDC6C604,FVAN5,NM,36.7836,-108.102,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
324B837A,GMLN5,NM,34.8517,-108.096,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
3232F61A,GNMN5,NM,33.2236,-108.24,DAFS00,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
DD1891EA,GNTN5,NM,35.0744,-107.751,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DDC6D572,GOLN5,NM,35.8908,-105.163,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CD0F56DA,GRAN5,NM,35.1192,-107.831,NMSTD1,DY,DJ,DH,TA,PP,,,,,,,,,,,,,,,,,,,
3283B622,GRSN5,NM,35.2428,-107.665,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
32881572,GSCN5,NM,35.8939,-105.462,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DE51968C,HAAN5,NM,35.1258,-106.59,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
16F6D6FA,HAHN5,NM,35.1211,-106.568,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
16DFD148,HBCN5,NM,36.7464,-108.538,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
3487162C,HEWN5,NM,36.7425,-106.626,BURUCR,HG,,,,,,,,,,,,,,,,,,,,,,,
D106D45C,HGMN5,NM,33.125,-104.344,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CD12025E,HRMN5,NM,33.0875,-104.162,NMSTD1,,,,,,,,,,,,,,,,,,,,,,,,
CD204C02,HVYN5,NM,35.8408,-106.501,DRIEDU,DJ,DH,RW,US,UD,UP,TX,TN,TA,XR,PA,PP,,,,,,,,,,,,
DD57A13E,ISLN5,NM,34.9467,-106.68,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
32814352,JARN5,NM,36.5558,-106.103,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
CE513F22,JECN5,NM,35.3947,-106.545,CESPD1,HG,,,,,,,,,,,,,,,,,,,,,,,
CD22A4D6,JEPN5,NM,35.7797,-106.689,DRIEDU,TX,RW,US,UD,UP,TA,XR,PA,PP,PC,,,,,,,,,,,,,,
328390CE,JESN5,NM,35.8411,-106.62,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
CE1A041E,JEZN5,NM,35.6619,-106.743,CESPD1,HG,VB,,,,,,,,,,,,,,,,,,,,,,
