02489500 PEARL RIVER NEAR BOGALUSA, LA                    03180004     6573 DE  0 LA LA 117 304735N 0894915W   55.00   0  C
02490500 BOGUE CHITTO NR TYLERTOWN, MS                    03180005      492 DE  0 MS MS 113 311037N 0901647W  227.40   0
02492000 BOGUE CHITTO NEAR BUSH, LA                       03180005     1213 DE  0 LA LA 103 303745N 0895350W   44.25   0
03010500 ALLEGHENY RIVER AT ELDRED, PA.                   05010001      550 DE  0 PA PA 083 415748N 0782311W 1416.53   0
03011020 ALLEGHENY RIVER AT SALAMANCA NY                  05010001     1608 DE  0 NY NY 009 420923N 0784256W 1358.00   0
03011800 KINZUA CREEK NEAR GUFFEY, PA.                    05010001     46.4 DE  0 PA PA 083 414559N 0784308W 1540.00   0
03015500 BROKENSTRAW CREEK AT YOUNGSVILLE, PA.            05010001      321 DE  0 PA PA 123 415109N 0791903W 1186.92   0
03020500 OIL CREEK AT ROUSEVILLE, PA.                     05010003      300 DE  0 PA PA 121 412854N 0794144W 1028.32   0  C
03024000 FRENCH CREEK AT UTICA, PA.                       05010004     1028 DP  2 PA PA 121 412615N 0795722W 1019.44   0
03028000 WEST BRANCH CLARION RIVER AT WILCOX, PA.         05010005     63.0 DE  0 PA PA 047 413431N 0784133W 1502.02   0
03032500 REDBANK CREEK AT ST. CHARLES, PA.                05010006      528 DE  0 PA PA 005 405940N 0792340W  973.14   0
03034500 LITTLE MAHONING CREEK AT MCCORMICK, PA.          05010006     87.4 DE  0 PA PA 063 405010N 0790637W 1164.88   0
03042000 BLACKLICK CREEK AT JOSEPHINE, PA.                05010007      192 ME  3 PA PA 063 402824N 0791101W  975.82   0
03049000 BUFFALO CREEK NEAR FREEPORT, PA.                 05010009      137 DE  0 PA PA 019 404257N 0794159W  792.00   0
03049500 ALLEGHENY RIVER AT NATRONA, PA.                  05010009    11410 NN  4 PA PA 003 403655N 0794307W  737.11   0  C
03051000 TYGART VALLEY RIVER AT BELINGTON, WV             05020001      408 DE  0 WV WV 001 390145N 0795610W 1679.49   0
03069500 CHEAT RIVER NEAR PARSONS, WV                     05020004      718 DE  2 WV WV 093 390720N 0794050W 1589.66   0
03074500 REDSTONE CREEK AT WALTERSBURG, PA.               05020005     73.7 ME  3 PA PA 051 395848N 0794552W  883.28   0
03075500 YOUGHIOGHENY R NR OAKLAND, MD                    05020006      134 DE  0 MD MD 023 392519N 0792532W 2353.61   0
03078000 CASSELMAN R AT GRANTSVILLE, MD                   05020006     62.5 DE  0 MD MD 023 394208N 0790812W 2088.97   0
03079000 CASSELMAN RIVER AT MARKLETON, PA.                05020006      382 ME  3 PA PA 111 395135N 0791340W 1655.29   0  C
03080000 LAUREL HILL CREEK AT URSINA, PA.                 05020006      121 DE  0 PA PA 111 394913N 0791918W 1335.26   0
03085000 MONONGAHELA RIVER AT BRADDOCK, PA.               05020005     7337 NN  2 PA PA 003 402328N 0795130W  707.16   0  C
03089500 MILL C NR BERLIN CENTER OH                       05030103     19.1 DE  0 OH OH 099 410001N 0805807W 1032.90   0
03092500 W B MAHONING R NR NEWTON FALLS OH                05030103     96.3 DE  0 OH OH 133 411018N 0810116W  912.20   0
03102500 LITTLE SHENANGO RIVER AT GREENVILLE, PA.         05030102      104 DE  0 PA PA 085 412519N 0802235W  953.46   0
03106000 CONNOQUENESSING CREEK NR ZELIENOPLE, PA.         05030105      356 ME  3 PA PA 007 404901N 0801433W  852.31   0  C
03109500 L BEAVER C NR EAST LIVERPOOL OH                  05030101      496 DE  4 OH OH 029 404033N 0803227W  702.77   0  C
03114500 MIDDLE ISLAND CREEK AT LITTLE, WV                05030201      458 DE  2 WV WV 095 392830N 0805950W  631.32   0
03116000 TUSCARAWAS R AT CLINTON OH                       05040001      174 DE  0 OH OH 153 405540N 0813758W  933.28   0
03118500 NIMISHILLEN C AT NORTH INDUSTRY OH               05040001      175 ME  4 OH OH 151 404403N 0812108W  970.77   0
03125000 HOME C NR NEW PHILADELPHIA OH                    05040001     1.64 DE  0 OH OH 157 402806N 0812410W  872.49   0
03132000 CLEAR F AT BUTLER OH                             05040002      136 DE  0 OH OH 139 403537N 0822520W 1057.20   0
03136000 MOHICAN R AT GREER OH                            05040002      948 DE  0 OH OH 083 403053N 0821144W  872.91   0
03137000 KOKOSING R AT MILLWOOD OH                        05040003      455 DE  0 OH OH 083 402351N 0821709W  865.00   0
03144000 WAKATOMIKA C NR FRAZEYSBURG OH                   05040004      140 DE  3 OH OH 119 400757N 0820853W  748.12   0
03159500 HOCKING R AT ATHENS OH                           05030204      943 DE  0 OH OH 009 391944N 0820516W  611.26   0
03161000 SOUTH FORK NEW RIVER NEAR JEFFERSON, N. C.       05050001      205 DE  0 NC NC 009 362335N 0812426W 2657.04   0
03164000 NEW RIVER NEAR GALAX, VA                         05050001     1131 ME  3 VA VA 640 363850N 0805845W 2208.04   0
03167000 REED CREEK AT GRAHAMS FORGE, VA                  05050001      247 ME  3 VA VA 197 365622N 0805313W 1924.65   0
03167500 BIG REED ISLAND CREEK NEAR ALLISONIA, VA         05050001      278 DE  0 VA VA 155 365320N 0804340W 1902.74   0
03170000 LITTLE RIVER AT GRAYSONTON, VA                   05050001      300 DE  0 VA VA 155 370215N 0803325W 1816.04   0
03173000 WALKER CREEK AT BANE, VA                         05050002      305 DE  0 VA VA 071 371605N 0804235W 1665.92   0
03175500 WOLF CREEK NEAR NARROWS, VA                      05050002      223 DE  0 VA VA 071 371820N 0805100W 1583.83   0
03179000 BLUESTONE RIVER NEAR PIPESTEM, WV                05050002      394 DE  0 WV WV 089 373238N 0810038W 1527.35   0
03180500 GREENBRIER RIVER AT DURBIN, WV                   05050003      133 DE  0 WV WV 075 383237N 0795000W 2699.71   0
03182500 GREENBRIER RIVER AT BUCKEYE, WV                  05050003      540 DE  0 WV WV 075 381109N 0800751W 2085.89   0
03183500 GREENBRIER RIVER AT ALDERSON, WV                 05050003     1364 DE  2 WV WV 063 374327N 0803830W 1529.42   0  C
03186500 WILLIAMS RIVER AT DYER, WV                       05050005      128 DE  2 WV WV 101 382244N 0802903W 2193.46   0
03187500 CRANBERRY RIVER NEAR RICHWOOD, WV                05050005     80.4 DE  0 WV WV 067 381743N 0803136W    0.00   0
03193000 KANAWHA RIVER AT KANAWHA FALLS, WV               05050006     8371 ME  5 WV WV 019 380817N 0811252W  621.20   0  C
03198500 BIG COAL RIVER AT ASHFORD, WV                    05050009      391 DE  2 WV WV 005 381047N 0814242W  622.46   0
03202000 RACCOON C AT ADAMSVILLE OH                       05090101      585 DE  0 OH OH 053 385225N 0822122W  570.04   0
03204500 MUD RIVER NEAR MILTON, WV                        05070102      256 DE  0 WV WV 011 382315N 0820646W  572.64   0
03217000 TYGARTS CREEK NEAR GREENUP, KY.                  05090103      242 DE  0 KY KY 089 383351N 0825708W  547.14   0
03219500 SCIOTO R NR PROSPECT OH                          05060001      567 DE  0 OH OH 041 402510N 0831150W  886.90   0
03230500 BIG DARBY C AT DARBYVILLE OH                     05060001      534 DE  0 OH OH 129 394202N 0830637W  713.69   0
03234500 SCIOTO R AT HIGBY OH                             05060002     5131 ME  6 OH OH 141 391244N 0825150W  567.28   0  C
03235500 TAR HOLLOW C AT TAR HOLLOW STATE PARK OH         05060002     1.35 DE  0 OH OH 141 392322N 0824503W  793.63   0
03237280 UPPER TWIN C AT MCGAW OH                         05090201     12.2 NN  2 OH OH 145 383837N 0831257W  538.41   0 B
03237500 OHIO BRUSH C NR WEST UNION OH                    05090201      387 DE  0 OH OH 001 384813N 0832516W  510.60   0
03248500 LICKING R NR SALYERSVILLE, KY.                   05100101      140 DE  0 KY KY 153 374503N 0830504W  823.80   0
03252500 SF LICKING R AT CYNTHIANA KY                     05100102      621 ME  5 KY KY 097 382327N 0841811W  688.52   0
03253500 LICKING RIVER AT CATAWBA, KY.                    05100101     3300 DP  2 KY KY 191 384237N 0841839W  500.01   0  C
03262000 LORAMIE C AT LOCKINGTON OH                       05080001      257 ME  6 OH OH 149 401235N 0841432W  800.03   0
03265000 STILLWATER R AT PLEASANT HILL OH                 05080001      503 DE  0 OH OH 109 400328N 0842122W  846.73   0
03266000 STILLWATER R AT ENGLEWOOD OH                     05080001      650 ME  3 OH OH 113 395210N 0841657W  699.97   0
03269500 MAD R NR SPRINGFIELD OH                          05080001      490 DP  5 OH OH 023 395523N 0835213W  881.42   0
03272000 TWIN C NR GERMANTOWN OH                          05080002      275 ME  6 OH OH 113 393810N 0842348W  700.24   0
03274000 G MIAMI R AT HAMILTON OH                         05080002     3630 MP  6 OH OH 017 392328N 0843420W  499.98   0
03275000 WHITEWATER RIVER NEAR ALPINE, IN                 05080003      522 DE  0 IN IN 041 393446N 0850929W  750.19   0
03276700 SOUTH HOGAN CREEK NEAR DILLSBORO, IND.           05090203     38.1 NN  1 IN IN 029 390147N 0850217W  571.00   0 B
03281500 SOUTH FORK KENTUCKY RIVER AT BOONEVILLE,KENTUCKY 05100203      722 DE  0 KY KY 189 372845N 0834038W  642.49   0
03285000 DIX RIVER NEAR DANVILLE KY                       05100205      318 DE  0 KY KY 079 373831N 0843939W  750.10   0
03294000 SILVER CREEK NEAR SELLERSBURG, IND               05140101      189 DE  1 IN IN 019 382215N 0854335W  429.78   0
03294500 OHIO RIVER AT LOUISVILLE, KY.                    05140101    91170 NN  2 KY KY 111 381649N 0854757W  373.18   0  C
03298000 FLOYDS FORK AT FISHERVILLE, KY                   05140102      138 DE  0 KY KY 111 381118N 0852737W  542.60   0
03301500 ROLLING FORK NR BOSTON KY                        05140103     1299 DE  0 KY KY 179 374602N 0854214W  400.42   0
03307000 RUSSELL CREEK NEAR COLUMBIA, KY.                 05110001      188 DE  0 KY KY 001 370709N 0852338W  610.96   8
03308500 GREEN RIVER AT MUNFORDVILLE, KY.                 05110001     1673 DP  2 KY KY 099 371605N 0855310W  451.70  11  C
03310300 NOLIN RIVER AT WHITE MILLS, KY.                  05110001      357 DE  0 KY KY 093 373303N 0860243W  583.08  34
03320500 POND RIVER NR APEX, KY.                          05110006      194 DE  0 KY KY 177 370720N 0871910W  384.53   0
03324000 LITTLE RIVER NEAR HUNTINGTON, IND                05120101      263 DE  0 IN IN 069 405414N 0852422W  728.10   0
03324300 SALAMONIE RIVER NEAR WARREN, IND.                05120102      425 DE  0 IN IN 069 404245N 0852713W  784.65   0
03326500 MISSISSINEWA RIVER AT MARION, IND.               05120103      682 DP  1 IN IN 053 403434N 0853934W  774.56   0  C
03327520 PIPE CREEK NEAR BUNKER HILL, IND.                05120101      159 DE  0 IN IN 103 404006N 0860544W  736.00   0
03328500 EEL RIVER NEAR LOGANSPORT, IN                    05120104      789 DE  0 IN IN 017 404655N 0861550W  621.50   0
03329400 RATTLESNAKE CREEK NEAR PATTON, IND.              05120105     6.83 DE  0 IN IN 015 404246N 0864149W  644.97   0
03333600 KOKOMO CREEK NEAR KOKOMO, IND.                   05120107     24.7 DE  0 IN IN 067 402628N 0860520W  807.68   0
03334500 SOUTH FORK WILDCAT CREEK NEAR LAFAYETTE, IND.    05120107      243 DE  0 IN IN 157 402504N 0864605W  566.60   0
03335500 WABASH RIVER AT LAFAYETTE IND                    05120108     7267 DP  1 IN IN 157 402519N 0865349W  504.14   0
03339500 SUGAR CREEK AT CRAWFORDSVILLE, IND.              05120110      509 DE  0 IN IN 107 400256N 0865358W  657.77   0
03340800 BIG RACCOON CREEK NEAR FINCASTLE IND             05120108      139 DE  0 IN IN 133 394845N 0865714W  686.03   0
03343400 EMBARRAS RIVER NEAR CAMARGO, IL                  05120112      186 DE  0 IL IL 041 394730N 0881110W  622.30   0
03345500 EMBARRAS RIVER AT STE. MARIE, IL                 05120112     1516 DE  0 IL IL 079 385610N 0880110W  445.75   0
03346000 NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL        05120112      318 DE  0 IL IL 033 390037N 0875647W  456.19   0
03347500 BUCK CREEK NEAR MUNCIE, IND                      05120201     35.5 DE  0 IN IN 035 400805N 0852225W  944.67   0
03351500 FALL CREEK NEAR FORTVILLE, IND.                  05120201      169 DE  0 IN IN 057 395715N 0855205W  787.43   0
03360500 WHITE RIVER AT NEWBERRY, IND.                    05120202     4688 DE  0 IN IN 055 385539N 0870041W  465.59   0
03361650 SUGAR CREEK AT NEW PALESTINE, IND.               05120204     93.9 DE  0 IN IN 059 394251N 0855308W  786.00   0
03362000 YOUNGS CREEK NEAR EDINBURGH IND                  05120204      107 DP  1 IN IN 081 392508N 0860018W  670.20   0
03362500 SUGAR CREEK NEAR EDINBURGH, IN                   05120204      474 DP  1 IN IN 081 392139N 0855951W  646.23   0
03363500 FLATROCK RIVER AT ST. PAUL, IND.                 05120205      303 DE  0 IN IN 145 392503N 0853803W  764.84   0
03364000 EAST FORK WHITE RIVER AT COLUMBUS, IND.          05120205     1707 DE  0 IN IN 005 391200N 0855532W  603.12   0
03373500 EAST FORK WHITE RIVER AT SHOALS, IND.            05120208     4927 DP  1 IN IN 101 384002N 0864731W  442.25   0  C
03374000 WHITE RIVER AT PETERSBURG IND                    05120202    11125 DE  0 IN IN 125 383039N 0871722W  400.00   0
03374455 PATOKA RIVER NEAR HARDINSBURG, IND               05120209     12.8 DE  2 IN IN 117 382641N 0862314W  606.89   0
03377500 WABASH RIVER AT MT. CARMEL, ILL.                 05120113    28635 DE  0 IN IL 185 382407N 0874510W  369.46   0  C
03379500 LITTLE WABASH RIVER BELOW CLAY CITY, IL          05120114     1131 DE  0 IL IL 025 383805N 0881750W  392.29   0
03380500 SKILLET FORK AT WAYNE CITY, IL                   05120115      464 DE  3 IL IL 191 382125N 0883500W  383.15   0  C
03381500 LITTLE WABASH RIVER AT CARMI, IL                 05120114     3102 DE  5 IL IL 193 380340N 0880935W  339.91   0
03416000 WOLF RIVER NEAR BYRDSTOWN, TENN.                 05130105      106 DE  0 TN TN 137 363337N 0850423W  707.54   0
03434500 HARPETH RIVER NEAR KINGSTON SPRINGS, TENN.       05130204      681 DE  0 TN TN 021 360719N 0870556W  448.04   2  C
03436000 SULPHUR FORK RED RIVER NEAR ADAMS, TENN          05130206      186 DE  0 TN TN 147 363055N 0870332W  424.36  11
03438000 LITTLE R NR CADIZ,KY.                            05130205      244 DE  0 KY KY 221 364640N 0874318W  391.45   0
03439500 FRENCH BROAD AT CALVERT, N. C.                   06010105      103 DE  0 NC NC 175 350855N 0824757W 2154.63   0
03441000 DAVIDSON RIVER NEAR BREVARD, N.C.                06010105     40.4 DE  0 NC NC 175 351623N 0824221W 2115.13   0
03444500 SOUTH FORK MILLS RIVER AT THE PINK BEDS, N.C.    06010105     9.99 DE  0 NC NC 175 352159N 0824420W 3138.38   0
03448000 FRENCH BROAD RIVER AT BENT CREEK N C             06010105      676 ME  3 NC NC 021 353007N 0823533W 1995.91   0
03450000 BEETREE CREEK NEAR SWANNANOA N C                 06010105     5.46 DE  0 NC NC 021 353911N 0822420W 2728.39   0
03451500 FRENCH BROAD RIVER AT ASHEVILLE, N. C.           06010105      945 ME  7 NC NC 021 353633N 0823443W 1950.28   0  C
03453000 IVY CREEK NEAR MARSHALL N C                      06010105      158 DE  0 NC NC 115 354610N 0823717W 1700.41   0
03454000 BIG LAUREL CREEK NEAR STACKHOUSE, N. C.          06010105      126 DE  0 NC NC 115 355512N 0824542W 1595.68   0
03455500 W FK PIGEON R AB LAKE LOGAN NEAR HAZELWOOD N C   06010106     27.6 DE  0 NC NC 087 352346N 0825617W 2976.00   0
03456500 EAST FORK PIGEON RIVER NEAR CANTON, N.C.         06010106     51.5 DE  0 NC NC 087 352742N 0825213W 2674.34   0
03459000 JONATHAN CREEK NEAR COVE CREEK, N. C.            06010106     65.3 ME  4 NC NC 087 353721N 0830025W 2383.89   0
03460000 CATALOOCHEE CREEK NEAR CATALOOCHEE N C           06010106     49.2 DE  0 NC NC 087 354002N 0830422W 2456.88   0 B
03463300 SOUTH TOE RIVER NEAR CELO, N. C.                 06010108     43.3 DE  0 NC NC 199 354953N 0821104W 2658.00   0
03465500 NOLICHUCKY RIVER AT EMBREEVILLE, TENN.           06010108      805 DE  0 TN TN 179 361035N 0822727W 1519.30   0
03469000 FRENCH BROAD RIVER BELOW DOUGLAS DAM, TN         06010107     4543 NN  2 TN TN 155 355706N 0833305W  865.70   0  C
03473000 S F HOLSTON RIVER NEAR DAMASCUS, VA              06010102      301 ME  4 VA VA 191 363906N 0815039W 1792.30   0
03479000 WATAUGA RIVER NEAR SUGAR GROVE, N. C.            06010103     92.1 DE  0 NC NC 189 361418N 0814922W 2607.84   0
03488000 N F HOLSTON RIVER NEAR SALTVILLE, VA             06010101      222 DE  0 VA VA 173 365348N 0814447W 1703.53   0  C
03497300 LITTLE RIVER ABOVE TOWNSEND, TENN.               06010201      106 DE  0 TN TN 009 353952N 0834241W 1106.92   0 B
03500000 LITTLE TENNESSEE RIVER NEAR PRENTISS N C         06010202      140 DE  0 NC NC 113 350859N 0832247W 2008.39   0
03500240 CARTOOGECHAYE CREEK NEAR FRANKLIN N C            06010202     57.1 DE  0 NC NC 113 350931N 0832340W 2017.18   0
03501000 CULLASAJA RIVER AT CULLASAJA, N. C.              06010202     86.5 ME  4 NC NC 113 350959N 0831925W 2023.37   0
03504000 NANTAHALA RIVER NEAR RAINBOW SPRINGS, N. C.      06010202     51.9 ME  4 NC NC 113 350737N 0833709W 3072.97   0
03509000 SCOTT CREEK ABOVE SYLVA, N. C.                   06010203     50.7 DE  0 NC NC 099 352302N 0831251W 2056.42   0
03512000 OCONALUFTEE RIVER AT BIRDTOWN, N. C.             06010203      184 DE  0 NC NC 173 352741N 0832113W 1843.30   0
03513500 NOLAND CREEK NEAR BRYSON CITY, N. C.             06010202     13.8 DE  0 NC NC 173 352905N 0833015W 2268.60   0
03518500 TELLICO RIVER AT TELLICO PLAINS, TENN.           06010204      118 DP  1 TN TN 123 352142N 0841644W  846.64   0
03524000 CLINCH RIVER AT CLEVELAND, VA                    06010205      528 ME  4 VA VA 167 365641N 0820918W 1500.24   0
03528000 CLINCH RIVER ABOVE TAZEWELL, TN                  06010205     1474 DE  0 TN TN 025 362530N 0832354W 1060.70   0
03532000 POWELL RIVER NEAR ARTHUR TN                      06010206      685 DP  1 TN TN 025 363230N 0833749W 1043.84   0
03540500 EMORY RIVER AT OAKDALE, TENN.                    06010208      764 DE  0 TN TN 129 355859N 0843329W  761.38   0  C
03545000 HIWASSEE RIVER AT PRESLEY, GA.                   06020002     45.5 DE  0 GA GA 281 345417N 0834301W 1932.69   0
03550000 VALLEY RIVER AT TOMOTLA, N. C.                   06020002      104 DE  0 NC NC 039 350820N 0835850W 1556.46   0
03550500 NOTTELY RIVER NEAR BLAIRSVILLE, GA.              06020002     74.8 DE  0 GA GA 291 345028N 0835610W 1812.47   0
03558000 TOCCOA RIVER NEAR DIAL, GA.                      06020003      177 DE  0 GA GA 111 344724N 0841424W 1782.08   0
03560000 FIGHTINGTOWN CREEK AT MCCAYSVILLE, GA.           06020003     70.9 DE  0 GA GA 111 345853N 0842312W 1449.75   0
03568500 CHATTANOOGA CREEK NEAR FLINTSTONE, GA            06020001     50.6 DE  0 GA GA 295 345820N 0851940W  649.18   0
03571000 SEQUATCHIE RIVER NEAR WHITWELL, TN               06020004      402 DE  0 TN TN 115 351222N 0852948W  632.73   4
03574500 PAINT ROCK RIVER NEAR WOODVILLE AL               06030002      320 DE  0 AL AL 071 343727N 0861823W  570.95   0  C
03575000 FLINT RIVER NEAR CHASE AL                        06030002      342 DE  0 AL AL 089 344922N 0862859W  640.37   0
03586500 BIG NANCE CREEK AT COURTLAND AL                  06030005      166 DE  0 AL AL 079 344012N 0871902W  537.60   0
03592500 BEAR CREEK AT BISHOP,AL.                         06030006      667 DE  0 AL AL 033 343921N 0880721W  419.91   0
03603000 DUCK RIVER ABOVE HURRICANE MILLS, TENN.          06040003     2557 DP  1 TN TN 085 355548N 0874435W  370.53   0
03604000 BUFFALO RIVER NEAR FLAT WOODS, TN                06040004      447 DE  0 TN TN 135 352945N 0874958W  513.58   0 B
03604500 BUFFALO RIVER NEAR LOBELVILLE, TENN.             06040004      707 DE  0 TN TN 135 354846N 0874751W  403.02   0  C
03612000 CACHE RIVER AT FORMAN, IL                        05140206      244 DE  0 IL IL 087 372011N 0885526W  318.47   0
04001000 WASHINGTON CREEK AT WINDIGO, MICH.               04020300     13.2 ME  3 MI MI 083 475523N 0890842W  605.00   0 B
04010500 PIGEON RIVER AT MIDDLE FALLS NR GRAND PORTAGE MN 04010101      600 DE  1 MN MN 031 480044N 0893658W  787.58   0
04014500 BAPTISM RIVER NEAR BEAVER BAY, MN                04010101      140 DE  1 MN MN 075 472007N 0911206W  613.65   0
04025500 BOIS BRULE RIVER AT BRULE, WI                    04010301      120 DE  1 WI WI 031 463216N 0913543W  948.49   0
04027000 BAD RIVER NEAR ODANAH, WI                        04010302      597 DE  1 WI WI 003 462915N 0904145W  668.30   0
04033000 MIDDLE BR ONTONAGON RIVER NR PAULDING, MICH.   . 04020102      164 DE  1 MI MI 131 462125N 0890438W 1485.66   0
04040500 STURGEON RIVER NEAR SIDNAW, MICH.                04020104      171 DE  1 MI MI 013 463503N 0883433W 1214.40   0  C
04045500 TAHQUAMENON RIVER NEAR PARADISE, MI              04020202      790 DE  0 MI MI 095 463430N 0851610W  697.00   0
04046000 BLACK RIVER NR GARNET, MICH.                     04060107     28.0 DP  2 MI MI 097 460705N 0852155W  629.70   0
04056500 MANISTIQUE RIVER NR MANISTIQUE, MICH.          . 04060106     1100 DE  1 MI MI 153 460150N 0860940W  608.00   0
04059500 FORD RIVER NR HYDE, MICH.                        04030109      450 DE  1 MI MI 041 454520N 0871205W  681.77   0
04063700 POPPLE RIVER NEAR FENCE, WI                      04030108      139 DE  1 WI WI 037 454549N 0882747W 1406.16   0 B
04069500 PESHTIGO RIVER AT PESHTIGO, WI                   04030105     1080 DE  1 WI WI 075 450249N 0874440W  584.64   0
04071000 OCONTO RIVER NEAR GILLETT, WI                    04030104      705 DE  1 WI WI 083 445153N 0881800W  732.87   0  C
04073500 FOX RIVER AT BERLIN, WI                          04030201     1340 DE  1 WI WI 047 435714N 0885708W  744.52   0
04078500 EMBARRASS RIVER NEAR EMBARRASS, WI               04030202      384 DE  1 WI WI 115 444329N 0884410W  803.95   0
04079000 WOLF RIVER AT NEW LONDON, WI                     04030202     2260 DE  1 WI WI 135 442332N 0884425W  747.94   0
04080000 LITTLE WOLF RIVER AT ROYALTON, WI                04030202      507 DE  1 WI WI 087 442445N 0885155W  774.00   0
04081000 WAUPACA RIVER NEAR WAUPACA, WI                   04030202      265 DE  1 WI WI 135 441950N 0885945W  780.00   0
04084500 FOX R AT RAPIDE CROCHE DAM NEAR WRIGHTSTOWN, WI  04030204     6010 NN  4 WI WI 087 441903N 0881150W  -99.00   0  C
04085200 KEWAUNEE RIVER NEAR KEWAUNEE, WI                 04030102      127 DE  1 WI WI 061 442730N 0873323W  579.64   0
04086000 SHEBOYGAN RIVER AT SHEBOYGAN, WI                 04030101      418 DE  1 WI WI 117 434425N 0874535W  584.00   0
04087000 MILWAUKEE RIVER AT MILWAUKEE, WI                 04040003      696 DE  1 WI WI 079 430600N 0875432W  607.23   0
04093000 DEEP RIVER AT LAKE GEORGE OUTLET AT HOBART, IND. 04040001      124 DP  1 IN IN 089 413210N 0871525W  588.17   0
04094000 LITTLE CALUMET RIVER AT PORTER, IND.             04040001     66.2 DP  1 IN IN 127 413718N 0870513W  603.48   0
04100500 ELKHART RIVER AT GOSHEN, IND.                    04050001      594 DE  0 IN IN 039 413536N 0855055W  769.43   0
04105000 BATTLE CREEK AT BATTLE CREEK, MICH.            . 04050003      241 DE  2 MI MI 025 421955N 0850915W  823.24   0
04112500 RED CEDAR RIVER AT EAST LANSING, MICH.         . 04050004      355 NN  1 MI MI 065 424340N 0842840W  824.39   0  C
04121500 MUSKEGON RIVER AT EVART, MICH.                 . 04060102     1450 DE  1 MI MI 133 435357N 0851519W  977.72   0  C
04128000 STURGEON RIVER NEAR WOLVERINE, MICH.           . 04070004      198 DE  1 MI MI 031 451756N 0843640W  740.00   0
04135500 AU SABLE RIVER AT GRAYLING, MICH.              . 04070007      110 ME  4 MI MI 039 443935N 0844245W 1123.49   0
04142000 RIFLE RIVER NEAR STERLING, MICH.                 04080101      320 DP  4 MI MI 011 440421N 0840112W  649.48   0
04173500 MILL CREEK NEAR DEXTER, MICH.                  . 04090005      128 DE  2 MI MI 161 421800N 0835355W  850.00   0
04183500 MAUMEE R AT ANTWERP OH                           04100005     2129 DE  0 OH OH 125 411156N 0844440W  694.90   0
04184500 BEAN C AT POWERS OH                              04100006      206 DE  0 OH OH 051 414039N 0841356W  688.26   0
04189000 BLANCHARD R NR FINDLAY OH                        04100008      346 MP  4 OH OH 063 410321N 0834117W  754.55   0
04191500 AUGLAIZE R NR DEFIANCE OH                        04100007     2310 ME  4 OH OH 039 411415N 0842357W  659.70   0
04193500 MAUMEE R AT WATERVILLE OH                        04100009     6330 NN  2 OH OH 095 413000N 0834246W  595.71   0  C
04196500 SANDUSKY R NR UPPER SANDUSKY OH                  04100011      298 DE  0 OH OH 175 405102N 0831523W  792.25   0
04197000 SANDUSKY R NR MEXICO OH                          04100011      774 DE  0 OH OH 147 410239N 0831142W  733.10   0
04198000 SANDUSKY R NR FREMONT OH                         04100011     1251 DP  1 OH OH 143 411828N 0830932W  626.30   0
04199500 VERMILION R NR VERMILION OH                      04100012      262 DE  0 OH OH 093 412255N 0821901W  595.14   0
04201500 ROCKY R NR BEREA OH                              04110001      267 ME  3 OH OH 035 412424N 0815314W  649.90   0
04212000 GRAND R NR MADISON OH                            04110004      581 DE  3 OH OH 085 414426N 0810248W  673.51   0
04212500 ASHTABULA R NR ASHTABULA OH                      04110003      121 DE  0 OH OH 007 415120N 0804544W  612.50   0
04213000 CONNEAUT C AT CONNEAUT OH                        04120101      175 DE  3 OH OH 007 415537N 0803615W  610.30   0
04214500 BUFFALO CREEK AT GARDENVILLE NY                  04120103      142 DE  0 NY NY 029 425117N 0784519W  603.65   0
04215500 CAZENOVIA CREEK AT EBENEZER NY                   04120103      135 DE  0 NY NY 029 424947N 0784631W  604.86   0
04217500 TONAWANDA CREEK NEAR ALABAMA NY                  04120104      231 DE  0 NY NY 037 430528N 0782715W  605.93   0
04221000 GENESEE RIVER AT WELLSVILLE NY                   04130002      288 DE  3 NY NY 003 420720N 0775727W 1470.00   0
04221500 GENESEE RIVER AT SCIO, N. Y.                     04130002      308 DE  3 NY NY 003 420950N 0775850W 1438.83   0
04223000 GENESEE RIVER AT PORTAGEVILLE NY                 04130002      984 DP  1 NY NY 121 423413N 0780233W 1080.00   0
04230500 OATKA CREEK AT GARBUTT NY                        04130003      200 DE  0 NY NY 055 430036N 0774730W  560.86   0
04234000 FALL CREEK NEAR ITHACA NY                        04140201      126 ME  3 NY NY 109 422712N 0762823W  795.13   0
04243500 ONEIDA CREEK AT ONEIDA NY                        04140202      113 ME  3 NY NY 065 430551N 0753822W  409.33   0
04256000 INDEPENDENCE RIVER AT DONNATTSBURG NY            04150101     88.7 DE  1 NY NY 049 434450N 0752005W  972.84   0
04258500 DEER RIVER AT COPENHAGEN NY                      04150101     86.6 ME  3 NY NY 049 435349N 0753952W  963.41   0
04262500 WEST BRANCH OSWEGATCHIE R NR HARRISVILLE NY      04150302      244 ME  3 NY NY 089 441108N 0751952W  738.51   0  C
04264331 ST. LAWRENCE R AT CORNWALL ONT NR MASSENA NY     04150301   298800 NN  6 NY NY 089 450022N 0744743W  -99.00   0  C
04265000 GRASS RIVER AT PYRITES NY                        04150304      333 ME  3 NY NY 089 443128N 0751148W  350.61   0
04269000 ST. REGIS RIVER AT BRASHER CENTER NY             04150306      612 ME  7 NY NY 089 445149N 0744645W  217.23   0
